yaw,r,theta,Fn_BEM,Ft_BEM,Fn_SVEN,Ft_SVEN,Fn_Castor,Ft_Castor
25.0,2.171460207989,290.0,440.27389413663605,-36.79169641230196,414.6296561823715,-31.60756017177896,435.840177,-36.0702993
25.0,2.171460207989,300.0,434.5322009257633,-36.58362295403236,408.5058746203874,-31.03111342994101,428.940417,-35.3393204
25.0,2.171460207989,310.0,427.1568259573236,-35.894834373122904,401.8740598334803,-30.19981219903917,421.416532,-34.3370191
25.0,2.171460207989,320.0,418.4465333181205,-34.767955842451144,394.77959087476046,-29.109446806536635,413.443543,-33.0894642
25.0,2.171460207989,330.0,408.70316410316485,-33.26048533010563,387.2306346588619,-27.76408343113856,405.257208,-31.6428571
25.0,2.171460207989,340.0,398.21909881149804,-31.440367694774125,379.3520384224096,-26.206757847520667,397.17802,-30.0642875
25.0,2.171460207989,350.0,387.3914238339635,-29.392023861829557,371.36466139624576,-24.480471586754955,389.594861,-28.4360753
25.0,2.201865408009,0.0,333.06148268253526,-25.574546545290964,317.46368255364206,-20.60097602377388,355.051268,-28.9604099
25.0,2.201865408009,10.0,324.4219214471496,-23.589822040532784,311.3144632782239,-19.02831162231501,348.712109,-27.3158459
25.0,2.201865408009,20.0,316.27526617709066,-21.612028828883954,305.6031037150053,-17.506693764396548,343.669856,-25.8502646
25.0,2.201865408009,30.0,309.2227621689607,-19.724928306388257,300.34448285576246,-16.16483441116395,340.078956,-24.5944276
25.0,2.201865408009,40.0,303.1431502043144,-17.952059857226754,295.9304850222317,-14.958623167950272,337.913549,-23.5505391
25.0,2.201865408009,50.0,297.2075341621687,-16.27396945630819,292.3994642959689,-13.904328402791094,337.044922,-22.703037
25.0,2.201865408009,60.0,291.8291845757111,-14.747517880562965,289.6012803075943,-13.012818226210108,337.302949,-22.0323839
25.0,2.201865408009,70.0,287.39259135334356,-13.414213395786545,287.72209654320403,-12.273960627723374,338.453699,-21.5139347
25.0,2.201865408009,80.0,283.87576593348507,-12.287071458213878,286.653071818286,-11.676631872713097,340.310025,-21.1332168
25.0,2.201865408009,90.0,281.94192807749016,-11.42291293552598,287.1975991320251,-11.342749589278808,342.72987,-20.8822933
25.0,2.201865408009,100.0,281.733515879111,-10.83624306761734,288.1981959927634,-11.10737189844867,345.653273,-20.7682424
25.0,2.201865408009,110.0,283.3119104058641,-10.535270071609393,290.55018030526526,-11.105061356802516,349.097644,-20.8120598
25.0,2.201865408009,120.0,286.79073102015366,-10.535581832273337,294.61311168318497,-11.390708159041004,353.149894,-21.0477061
25.0,2.201865408009,130.0,292.17372291566016,-10.847370374997022,300.6455024283808,-12.008109370915289,357.935569,-21.5184597
25.0,2.201865408009,140.0,299.35469981535755,-11.475835338150185,308.717242865478,-12.98323923565142,363.553903,-22.266317
25.0,2.201865408009,150.0,308.07897154812014,-12.416382207681043,318.6091377093105,-14.31020839909166,370.028461,-23.3208171
25.0,2.201865408009,160.0,318.13005115951313,-13.668229692385049,329.7335152347467,-15.94104644946823,377.298197,-24.6879461
25.0,2.201865408009,170.0,329.16745215245413,-15.21670378728479,341.04338991470104,-17.800675806664383,385.283442,-26.3491956
25.0,2.201865408009,180.0,340.33787970204884,-16.999731324076446,351.8698375062783,-19.73766560072792,393.782389,-28.2528884
25.0,2.201865408009,190.0,351.18454997654624,-18.96891470426155,361.0549899636319,-21.648957207938206,402.323262,-30.302886
25.0,2.201865408009,200.0,361.39493093284284,-21.07969275148025,368.14715813288313,-23.390798049028195,410.235098,-32.3619533
25.0,2.201865408009,210.0,369.7314530460074,-23.206688436497394,373.19230530540113,-24.891566614760908,416.809088,-34.2882234
25.0,2.201865408009,220.0,376.9901606176652,-25.33410565151503,376.3176701207829,-26.07875600327233,421.527895,-35.9695178
25.0,2.201865408009,230.0,383.6730514915355,-27.439074027389385,377.59347762691885,-27.00925992934279,424.196052,-37.3435894
25.0,2.201865408009,240.0,388.6743049797027,-29.374678207011506,377.2127733450489,-27.692562993218505,424.819331,-38.3799265
25.0,2.201865408009,250.0,392.6728549580216,-31.13241236442058,375.5025720009335,-28.159799396057966,423.597803,-39.0798899
25.0,2.201865408009,260.0,394.82856822753587,-32.57904189165412,372.6654346526793,-28.414238846750106,420.82559,-39.459326
25.0,2.201865408009,270.0,394.9400090225014,-33.63828058134378,369.1295104235039,-28.480549241013943,416.804065,-39.5340676
25.0,2.201865408009,280.0,393.0271366673888,-34.26211163553202,364.9093369153956,-28.36571677573692,411.822006,-39.3204281
25.0,2.201865408009,290.0,389.32125171416544,-34.44210850965582,360.1925673364417,-28.079814555675327,406.103077,-38.8265526
25.0,2.201865408009,300.0,384.05148392290977,-34.184358906474486,355.02837665026294,-27.6070348799758,399.798227,-38.056325
25.0,2.201865408009,310.0,377.4566112687378,-33.51111913859998,349.4681608768678,-26.938373533971344,392.986077,-37.0130398
25.0,2.201865408009,320.0,369.78129389192463,-32.45833419542626,343.5485886487643,-26.054582934972853,385.706379,-35.7095975
25.0,2.201865408009,330.0,361.28740111740285,-31.07812137396009,337.31790502641746,-24.936635301301948,378.015533,-34.1763678
25.0,2.201865408009,340.0,352.1514606146811,-29.4226873305846,330.7641003086035,-23.62098465452929,370.079682,-32.4731353
25.0,2.201865408009,350.0,342.6626973713527,-27.564752331350896,324.0174079838964,-22.156360513088483,362.223582,-30.6879012
25.0,2.224874125444,0.0,246.94596493116728,-20.7527985712528,241.2272158327316,-18.27094581847476,277.083637,-26.8840888
25.0,2.224874125444,10.0,240.75435082350663,-19.318427972874556,236.79465739262065,-17.091542590690047,272.193027,-25.3748385
25.0,2.224874125444,20.0,234.87148998594495,-17.8869802366805,232.5639835110991,-15.919567025132238,267.783353,-23.9923236
25.0,2.224874125444,30.0,230.09473825727406,-16.552699617449182,228.8263654121952,-14.788189013651028,264.214956,-22.791791
25.0,2.224874125444,40.0,225.86529842211354,-15.291081141174827,225.70366232657125,-13.743074021037671,261.668709,-21.7913023
25.0,2.224874125444,50.0,222.70272411312598,-14.16129784435369,223.2212818721574,-12.82425760592404,260.147866,-20.9821368
25.0,2.224874125444,60.0,220.360684573061,-13.161650624166246,221.17478137722483,-12.06614721842884,259.569146,-20.3459425
25.0,2.224874125444,70.0,218.58233938266977,-12.2926754665417,219.8393969973849,-11.445687445899884,259.823739,-19.8651744
25.0,2.224874125444,80.0,217.3178925786853,-11.567534155855421,219.12597484326508,-10.949761688720168,260.791314,-19.5249044
25.0,2.224874125444,90.0,217.05768685510395,-11.025133529919843,219.62832750448052,-10.68273522218856,262.371811,-19.3185982
25.0,2.224874125444,100.0,217.85657295757252,-10.676585082115437,220.49930271714567,-10.508683467885785,264.502353,-19.2492698
25.0,2.224874125444,110.0,219.74098979674977,-10.530450827648112,222.4103587037885,-10.540462082152288,267.182873,-19.3335093
25.0,2.224874125444,120.0,222.6592209622488,-10.589766181404887,225.66872233169087,-10.822725558969312,270.484452,-19.6020179
25.0,2.224874125444,130.0,226.72706209623345,-10.87067030607177,230.39189254180584,-11.396347615607814,274.535229,-20.0955327
25.0,2.224874125444,140.0,231.69240311886256,-11.362100576766101,236.61287239315723,-12.27653038759234,279.491681,-20.8580929
25.0,2.224874125444,150.0,237.47744152209248,-12.065349093576978,244.14456922963208,-13.45254316008623,285.481181,-21.9258719
25.0,2.224874125444,160.0,243.90430057540522,-12.972045483368605,252.40281950759103,-14.889411042077386,292.497706,-23.3085785
25.0,2.224874125444,170.0,250.75620192447164,-14.066845393913162,260.627095157449,-16.510554367580742,300.28645,-24.9720654
25.0,2.224874125444,180.0,257.35730600193295,-15.30038465644684,268.35393967576925,-18.150318422744025,308.341423,-26.8368065
25.0,2.224874125444,190.0,263.5039007062461,-16.64001102190642,274.9607149937965,-19.63017544138353,315.912242,-28.774692
25.0,2.224874125444,200.0,269.27780021014615,-18.062935810672432,279.9365029223109,-20.90494897503998,322.129779,-30.6237903
25.0,2.224874125444,210.0,275.0104667477406,-19.56448423997386,283.3673924935429,-21.94567916198256,326.446283,-32.2535192
25.0,2.224874125444,220.0,279.91712550452684,-21.051078316077824,285.3135937168567,-22.74571925717289,328.952271,-33.6175525
25.0,2.224874125444,230.0,284.3928657794757,-22.5161615024519,285.8699102532103,-23.343555933174525,329.903753,-34.7062205
25.0,2.224874125444,240.0,287.8899239765097,-23.871662312851498,285.2359428584162,-23.75629557700292,329.466877,-35.5057102
25.0,2.224874125444,250.0,290.0615929850541,-25.040612974112896,283.6685929165105,-24.01339142646288,327.783015,-36.0095666
25.0,2.224874125444,260.0,290.81226165269663,-25.967963041280978,281.3188938648493,-24.119631411228777,325.069777,-36.2346461
25.0,2.224874125444,270.0,290.2535248839432,-26.628907144607336,278.48124210891825,-24.11707203113413,321.568714,-36.2069521
25.0,2.224874125444,280.0,288.4547024358173,-26.999627684771,275.2259397503637,-23.991378967108016,317.511426,-35.9534907
25.0,2.224874125444,290.0,285.5272820890665,-27.069951228759344,271.69312997893616,-23.74981935254568,313.080065,-35.4909672
25.0,2.224874125444,300.0,281.52130098684785,-26.832383389070507,267.92722280680044,-23.38147470509861,308.389745,-34.823273
25.0,2.224874125444,310.0,276.84466694581545,-26.331224320585925,263.9592563834364,-22.876813555550267,303.485428,-33.942873
25.0,2.224874125444,320.0,271.50290322124846,-25.573306717672015,259.7920562472077,-22.2256877286877,298.352708,-32.8365137
25.0,2.224874125444,330.0,265.65694204128937,-24.591869878425452,255.38524374673992,-21.42129692932369,292.991615,-31.5089261
25.0,2.224874125444,340.0,259.51654035345655,-23.43238102241834,250.75029373651537,-20.47030885786561,287.507469,-30.0081437
25.0,2.224874125444,350.0,253.24465809727474,-22.139370580237472,245.9610709093621,-19.402964204487173,282.136314,-28.4297517
25.0,2.240311250063,0.0,145.93561964485286,-13.37457886397091,180.4660437750521,-23.50919983822457,175.486685,-21.5511895
25.0,2.240311250063,10.0,142.90385720800944,-12.614300666776131,179.7189554268042,-22.36868270189433,174.630245,-20.8543055
25.0,2.240311250063,20.0,140.06638949383495,-11.854082370206035,178.39285540131314,-21.23036348558338,173.617429,-20.1490833
25.0,2.240311250063,30.0,137.45742092588665,-11.111805840105955,176.4597476342501,-20.142428948599065,172.684896,-19.4712089
25.0,2.240311250063,40.0,135.17705685420668,-10.412136108752879,174.55046673306057,-19.10944691579908,172.032195,-18.8520394
25.0,2.240311250063,50.0,133.57204528937234,-9.795975308738303,172.9279967777766,-18.17880181595186,171.781134,-18.3263625
25.0,2.240311250063,60.0,132.45808530437643,-9.256406843705097,171.6328137790948,-17.37530395710359,171.971231,-17.9101591
25.0,2.240311250063,70.0,131.8122242578757,-8.800032047687331,170.81565983075205,-16.72443914633575,172.580233,-17.6036788
25.0,2.240311250063,80.0,131.84318937629587,-8.449134861900545,170.49186295930167,-16.225591493207563,173.538954,-17.3974133
25.0,2.240311250063,90.0,132.3505135719198,-8.195362892469172,170.9544948337922,-15.995057601997088,174.799883,-17.2876755
25.0,2.240311250063,100.0,133.33824633374533,-8.044983789012388,171.75177971800292,-15.876865121355898,176.355476,-17.2811569
25.0,2.240311250063,110.0,134.79777027025094,-8.002658328938534,173.38160851867892,-15.99100443068489,178.238827,-17.3953065
25.0,2.240311250063,120.0,136.7054940128087,-8.07136382548113,176.07419090219403,-16.396853552436912,180.509012,-17.6557313
25.0,2.240311250063,130.0,139.02102005530216,-8.252180414895582,179.936664456199,-17.13339277977837,183.229098,-18.0926932
25.0,2.240311250063,140.0,141.68616260745455,-8.543939797477195,184.73747827023465,-18.227759370306515,186.422706,-18.7313396
25.0,2.240311250063,150.0,144.6251361901391,-8.94276808292883,190.49806333736603,-19.66191856648952,190.051396,-19.583566
25.0,2.240311250063,160.0,147.74263785092361,-9.440831030647026,196.5831437160232,-21.3381471654661,194.023409,-20.6420506
25.0,2.240311250063,170.0,150.93742851186798,-10.028140710479882,202.4969193871113,-23.128476726608096,198.064663,-21.8431317
25.0,2.240311250063,180.0,154.30754121045862,-10.706326517215391,207.3698256639809,-24.82645178549544,201.666183,-23.0489375
25.0,2.240311250063,190.0,157.59310400540602,-11.447450369926255,210.01557169024468,-26.344410514958525,204.278369,-24.1205131
25.0,2.240311250063,200.0,160.6299493916696,-12.225884798804637,210.81850583521805,-27.59655221249149,205.509281,-24.9821007
25.0,2.240311250063,210.0,163.69282058825215,-13.049782718801655,210.37022508766327,-28.529637289645063,205.352462,-25.6089741
25.0,2.240311250063,220.0,166.3029532331171,-13.860111268654038,209.13356931344515,-29.17943699393012,204.128091,-26.0171472
25.0,2.240311250063,230.0,168.3243633151274,-14.622525446659408,207.3181540857924,-29.585663755593824,202.150539,-26.238288
25.0,2.240311250063,240.0,169.67117057284943,-15.304923552613758,205.0374868593532,-29.80248551812396,199.671645,-26.3068096
25.0,2.240311250063,250.0,170.35111000786318,-15.886247518421525,202.44220162031988,-29.834810695301865,196.888114,-26.2538681
25.0,2.240311250063,260.0,170.19672380428835,-16.325179876598234,199.63157096104388,-29.73238814748288,193.953934,-26.1041721
25.0,2.240311250063,270.0,169.18463846234013,-16.598323730164502,196.7436564628341,-29.540220400772807,190.990236,-25.8755864
25.0,2.240311250063,280.0,167.65567046072206,-16.72985172666696,193.87786425224024,-29.25524985512615,188.105813,-25.581989
25.0,2.240311250063,290.0,165.67784587867365,-16.716898338705878,191.14499370605745,-28.880710130642463,185.400201,-25.2331515
25.0,2.240311250063,300.0,163.33138308924643,-16.562635185250258,188.60892822354705,-28.432669558673933,182.959756,-24.8354781
25.0,2.240311250063,310.0,160.70387630058443,-16.275760907765523,186.35545798087364,-27.88947431371335,180.854581,-24.3926574
25.0,2.240311250063,320.0,157.8857586931272,-15.869693167539248,184.4323716052568,-27.25212811869592,179.137412,-23.9074375
25.0,2.240311250063,330.0,154.96638493251453,-15.36156848865349,182.8750191401331,-26.50594486092147,177.832938,-23.382447
25.0,2.240311250063,340.0,152.0309643970557,-14.771158291972974,181.7172957084018,-25.60735374186532,176.891197,-22.8155624
25.0,2.240311250063,350.0,149.11141575283554,-14.114343184100791,180.9548042647196,-24.600100697439085,176.170466,-22.2013229
25.0,2.248059296027,0.0,48.5725150179776,-4.971813522171845,58.85119556501369,-9.522938160016006,55.7018157,-7.35895725
25.0,2.248059296027,10.0,47.95215552254144,-4.781183316711126,58.67221461314645,-9.293438199575514,55.8186058,-7.19196164
25.0,2.248059296027,20.0,47.42367025215485,-4.591399355950477,58.64329679577373,-9.130560853607244,55.9848395,-7.03242253
25.0,2.248059296027,30.0,46.94188274851692,-4.40109474887312,58.8038327230679,-9.000550988486417,56.160539,-6.88214964
25.0,2.248059296027,40.0,46.481558540055104,-4.211713972228996,59.148935298048514,-8.87438654797628,56.3305038,-6.74429684
25.0,2.248059296027,50.0,46.13965647771577,-4.038234746708686,59.66672369212987,-8.731961435837723,56.5120051,-6.62282112
25.0,2.248059296027,60.0,45.923306637569844,-3.885055691927182,60.27367852543881,-8.609067405648547,56.743424,-6.52126933
25.0,2.248059296027,70.0,45.83702550108958,-3.755500170897799,60.9418802800237,-8.519510560206603,57.0458742,-6.44190247
25.0,2.248059296027,80.0,45.89367442330345,-3.6533778826958523,61.64358108062573,-8.463007840720415,57.4271374,-6.38705298
25.0,2.248059296027,90.0,46.09620031376849,-3.581224195503019,62.37655604657856,-8.472816021281611,57.8900121,-6.36064631
25.0,2.248059296027,100.0,46.446335740250575,-3.54115376692113,63.08408290914817,-8.509543589302124,58.4386997,-6.36793407
25.0,2.248059296027,110.0,46.96753165852414,-3.5368205349605684,63.77022806824045,-8.601033206675082,59.0825854,-6.41593132
25.0,2.248059296027,120.0,47.603650627019995,-3.564924267896581,64.43676170211019,-8.761794970862333,59.8371018,-6.51362921
25.0,2.248059296027,130.0,48.33955865822098,-3.625386365501701,65.09076480514277,-9.00073012479338,60.7185439,-6.67058091
25.0,2.248059296027,140.0,49.15560234413389,-3.717350348646634,65.73954923485381,-9.319601147762835,61.7275256,-6.89222563
25.0,2.248059296027,150.0,50.043528079242506,-3.840432137101116,66.37619887576574,-9.703331474533202,62.8230425,-7.17237532
25.0,2.248059296027,160.0,51.00152717784783,-3.9942719711671684,66.98479514099368,-10.108271178424795,63.9008906,-7.49025978
25.0,2.248059296027,170.0,51.97309699905175,-4.173125825283062,67.64401386046758,-10.437600818476492,64.7933615,-7.81550798
25.0,2.248059296027,180.0,52.92394951624784,-4.372240217121259,68.25038044234462,-10.711955199411,65.3353641,-8.11558462
25.0,2.248059296027,190.0,53.81929670918039,-4.585844163355471,68.71411481553868,-11.000780843925698,65.502437,-8.36873638
25.0,2.248059296027,200.0,54.611398922620644,-4.8054240869384515,68.92970371046749,-11.260862603364446,65.356463,-8.56652865
25.0,2.248059296027,210.0,55.28051470591334,-5.024946536978584,68.80038664453488,-11.454602673861496,64.9824114,-8.71147208
25.0,2.248059296027,220.0,55.8045703586437,-5.237159693309514,68.38215000348053,-11.575905495203054,64.4427832,-8.80847821
25.0,2.248059296027,230.0,56.06805366294046,-5.423037940318088,67.77001695619063,-11.633457419898214,63.7635926,-8.86035622
25.0,2.248059296027,240.0,56.104147816521206,-5.580001584710415,67.00965838350623,-11.635344315587782,62.9722068,-8.87136319
25.0,2.248059296027,250.0,55.975058382023406,-5.7094527934174915,66.28371557796329,-11.608854509030758,62.0999011,-8.84668042
25.0,2.248059296027,260.0,55.681189271747954,-5.805634233276603,65.46179754512417,-11.54186300460534,61.1812513,-8.79182704
25.0,2.248059296027,270.0,55.19467098682683,-5.858075658105858,64.58180815886966,-11.44252509946054,60.251677,-8.71196957
25.0,2.248059296027,280.0,54.593757446392196,-5.875304418587788,63.67697522220353,-11.31416139510255,59.3456069,-8.61176598
25.0,2.248059296027,290.0,53.90131862996446,-5.857237287050504,62.77773463150936,-11.159669685779546,58.4944563,-8.49441957
25.0,2.248059296027,300.0,53.14252604352475,-5.805149854350865,61.90766928993481,-10.980144037331778,57.7253945,-8.36218505
25.0,2.248059296027,310.0,52.34458821865928,-5.721865141379531,61.08360003844607,-10.775174266059892,57.0601283,-8.2162015
25.0,2.248059296027,320.0,51.533871542214236,-5.6109830739804405,60.31805020587317,-10.544289396195287,56.5148592,-8.0573916
25.0,2.248059296027,330.0,50.73387006543658,-5.476313857485673,59.72051194684561,-10.298805514065664,56.1007379,-7.88750326
25.0,2.248059296027,340.0,49.9675073102346,-5.322664459458028,59.34970017728884,-10.045683285630128,55.825653,-7.71019231
25.0,2.248059296027,350.0,49.255204359263544,-5.155148458589421,59.1013832203031,-9.78300819991153,55.6931531,-7.5307844
30.0,0.211940703974,0.0,2.6901253899407758,0.6698281285408105,6.089553052924233,1.6182363179964288,6.75641562,1.59134515
30.0,0.211940703974,10.0,2.784321307668196,0.7033354552544783,6.181682521545949,1.7907798950614608,6.85348924,1.75551165
30.0,0.211940703974,20.0,2.8891748767398786,0.7873434547266698,6.312576580938617,2.0661776285473263,6.98529955,2.02572032
30.0,0.211940703974,30.0,3.0039368381392935,0.9230465328352616,6.483355373054866,2.446157332206152,7.15655971,2.40377311
30.0,0.211940703974,40.0,3.128423741523851,1.1109908471576673,6.698940186350111,2.932614696533531,7.37306233,2.89107967
30.0,0.211940703974,50.0,3.262364839826705,1.3508545903531484,6.96277840917983,3.527789338180856,7.63642886,3.48859002
30.0,0.211940703974,60.0,3.404639416436325,1.6410555351044784,7.274252680986149,4.230987806303359,7.94544619,4.19617482
30.0,0.211940703974,70.0,3.5526447700297905,1.9781491384851355,7.617340347037334,5.034398748801578,8.29861251,5.0086651
30.0,0.211940703974,80.0,3.7020172133346487,2.356146938600662,7.981967049877383,5.926133167224296,8.67550964,5.91213159
30.0,0.211940703974,90.0,3.8468054848236566,2.7659926706812237,8.359624980683584,6.8831194025402285,9.08503025,6.89063592
30.0,0.211940703974,100.0,3.9800365506504884,3.1954152962335245,8.715102319571097,7.867683879023642,9.50848011,7.9159727
30.0,0.211940703974,110.0,4.0945063052075925,3.629260764510153,9.073757974352953,8.845029542329803,9.87016768,8.92447271
30.0,0.211940703974,120.0,4.183606653306013,4.0502692821153685,9.35453410075594,9.742836900557274,10.1841643,9.87841259
30.0,0.211940703974,130.0,4.242040186684917,4.440174528649054,9.5653777779264,10.544242090295183,10.43844,10.7299426
30.0,0.211940703974,140.0,4.266331965108786,4.780968972204612,9.70206751547436,11.18518754657981,10.6222095,11.432534
30.0,0.211940703974,150.0,4.255099168297096,5.05618755846318,9.757854566594908,11.62755210437738,10.7203763,11.943652
30.0,0.211940703974,160.0,4.2090773898825145,5.252088304283709,9.729684174202122,11.84828143393666,10.7422941,12.2385255
30.0,0.211940703974,170.0,4.130929743922422,5.35863810687051,9.625615879219817,11.838879731427753,10.6702412,12.2898837
30.0,0.211940703974,180.0,4.024885105894545,5.370238831199486,9.452651099194176,11.605771769029554,10.5109337,12.0965568
30.0,0.211940703974,190.0,3.8962661729325747,5.286150756979875,9.217859275099345,11.162340785487515,10.2750674,11.6728441
30.0,0.211940703974,200.0,3.7509764649788515,5.11058830090439,8.933436726976806,10.53362324827973,9.97661862,11.0474963
30.0,0.211940703974,210.0,3.5950170283490364,4.852478078955412,8.613530436718344,9.757628430973009,9.62766321,10.2590894
30.0,0.211940703974,220.0,3.4340973813692983,4.5248837668422865,8.27344020219349,8.880252240235222,9.25416676,9.35754174
30.0,0.211940703974,230.0,3.2733901074101754,4.144118051558454,7.926932850308973,7.949327987804803,8.86946509,8.39276414
30.0,0.211940703974,240.0,3.117453563575936,3.7285817138108825,7.590130965088149,7.006670132096548,8.48593156,7.4077424
30.0,0.211940703974,250.0,2.9703122225488277,3.2973963641034976,7.272600994332947,6.08947350650044,8.1199077,6.44259371
30.0,0.211940703974,260.0,2.835641187673635,2.868933521206561,6.956809042472535,5.221853395302309,7.78576531,5.53044641
30.0,0.211940703974,270.0,2.716957802953033,2.4593899174973664,6.692527636654478,4.442441695572952,7.47128755,4.69008752
30.0,0.211940703974,280.0,2.617696187891331,2.0816115130069948,6.475277672704908,3.7428584658240016,7.18924151,3.93694896
30.0,0.211940703974,290.0,2.5410577627373807,1.7444040376415695,6.300401541641189,3.1403114578980973,6.98323211,3.291527
30.0,0.211940703974,300.0,2.4896172112218324,1.4525388959195384,6.163771835410553,2.6348514453472696,6.82634699,2.74797365
30.0,0.211940703974,310.0,2.4648059350769587,1.207516937627832,6.071255456564074,2.2270904586063534,6.72239105,2.30601965
30.0,0.211940703974,320.0,2.46651415324861,1.008893495328627,6.017111684998086,1.9132659110921704,6.66359265,1.96369049
30.0,0.211940703974,330.0,2.4930415178846923,0.8557206478658337,5.993378204177401,1.6939820628781617,6.64245978,1.72056738
30.0,0.211940703974,340.0,2.5414633315360557,0.74761494472842,5.997499376499923,1.570994732048546,6.65145833,1.57568049
30.0,0.211940703974,350.0,2.6082805898256187,0.6851776036000674,6.0295568058329465,1.545421783176281,6.68933516,1.53265397
30.0,0.219688749936,0.0,3.7701305505737377,1.057342989260253,6.213542375983149,1.8196047880168824,6.87443604,1.79798469
30.0,0.219688749936,10.0,3.829297836841608,1.0981371827650777,6.3109559473009496,1.9967136185516905,6.97751225,1.96613283
30.0,0.219688749936,20.0,3.907805655227308,1.2100529005265594,6.449571068596124,2.279844961199482,7.11730506,2.24303415
30.0,0.219688749936,30.0,4.006990475006354,1.3943494517184956,6.629937769470345,2.6709960741741283,7.29814133,2.63087088
30.0,0.219688749936,40.0,4.129037085425188,1.652436770754631,6.856428407363541,3.1722948830131323,7.5254001,3.13125066
30.0,0.219688749936,50.0,4.275891928538419,1.9856470876668764,7.132190643252405,3.786000966815634,7.79997341,3.74524059
30.0,0.219688749936,60.0,4.448069760529592,2.394528116964646,7.456223287110262,4.511160016209129,8.120188,4.47253312
30.0,0.219688749936,70.0,4.64369344316688,2.8775863494262652,7.810894123581978,5.339147948609683,8.48428921,5.30751463
30.0,0.219688749936,80.0,4.858046323470154,3.429717560021543,8.18604557762972,6.257500574535633,8.87065039,6.23539926
30.0,0.219688749936,90.0,5.083734163437133,4.040778111542521,8.57207976830035,7.241781156126724,9.28941123,7.23997274
30.0,0.219688749936,100.0,5.3113517064939355,4.694752714229371,8.934105007803595,8.253151620138468,9.72239838,8.29221115
30.0,0.219688749936,110.0,5.530433649007069,5.3697932973717055,9.302529461136976,9.25700929448357,10.0884315,9.32542809
30.0,0.219688749936,120.0,5.730466133768431,6.039166291545382,9.585941842446555,10.176610686738346,10.4042235,10.301551
30.0,0.219688749936,130.0,5.901796684626467,6.6729586482538465,9.797253612767706,10.99731190134601,10.6581907,11.1719469
30.0,0.219688749936,140.0,6.036352011959481,7.2402913344354065,9.932462268954987,11.652494986575528,10.8398526,11.8893784
30.0,0.219688749936,150.0,6.128126685484785,7.711757669072839,9.98448514906199,12.103604032039565,10.9339599,12.4106369
30.0,0.219688749936,160.0,6.173439464175654,8.061815207419345,9.950967115562134,12.32754092702747,10.9500389,12.7106671
30.0,0.219688749936,170.0,6.170975763166672,8.270893530254876,9.840956188756325,12.31623907117657,10.8716394,12.7620558
30.0,0.219688749936,180.0,6.121650657390765,8.327025324970913,9.661979311966377,12.076746441942854,10.7055988,12.563642
30.0,0.219688749936,190.0,6.028339175296258,8.2268594632993,9.421357628292188,11.622668657694913,10.4635219,12.1302641
30.0,0.219688749936,200.0,5.895528657688508,7.97596987939898,9.131666990425652,10.979325163241802,10.1594555,11.4910731
30.0,0.219688749936,210.0,5.728949744427396,7.588431340030012,8.80725718487298,10.185376751618838,9.80579623,10.6852122
30.0,0.219688749936,220.0,5.5352363553402135,7.085691374255911,8.463041722241407,9.287349598874014,9.42773411,9.76324833
30.0,0.219688749936,230.0,5.3216499258943575,6.4948254947118835,8.112747888829498,8.33385470808988,9.03860693,8.77600664
30.0,0.219688749936,240.0,5.0958794043735605,5.846319246414996,7.772534791588096,7.367445698966198,8.65065543,7.76729691
30.0,0.219688749936,250.0,4.865898056581856,5.171574370586876,7.451164485142876,6.42591458938335,8.2802289,6.77797147
30.0,0.219688749936,260.0,4.639825688958729,4.50038569475882,7.126852556093227,5.533128546392596,7.94159543,5.84210813
30.0,0.219688749936,270.0,4.425719995743368,3.8586759823673584,6.856276648886866,4.730863958032766,7.6206634,4.97872828
30.0,0.219688749936,280.0,4.231219407252747,3.2667966607701606,6.632814063152167,4.0096314595625016,7.32999378,4.20405096
30.0,0.219688749936,290.0,4.06300201095081,2.7386787351108444,6.450370702939817,3.388257217427366,7.11718248,3.54051707
30.0,0.219688749936,300.0,3.9261206316495065,2.28201279855337,6.305536493846191,2.8670038488270326,6.95357718,2.98209442
30.0,0.219688749936,310.0,3.82339686841618,1.899422078324657,6.205727662692749,2.446795943777247,6.84381061,2.52864228
30.0,0.219688749936,320.0,3.7551314708246775,1.5903018181548794,6.145546078403399,2.123638890406476,6.78053105,2.17797555
30.0,0.219688749936,330.0,3.7193315516371945,1.3527644042410814,6.11720074310167,1.8980081281756176,6.7564228,1.92938533
30.0,0.219688749936,340.0,3.7124636655270637,1.1851209457273637,6.118781866255234,1.7715023921538842,6.76448991,1.78148123
30.0,0.219688749936,350.0,3.7305266724066293,1.0865944314245546,6.150862965517951,1.7450475144004864,6.80370324,1.73774914
30.0,0.235125874557,0.0,3.4661665962966803,1.186459700647639,5.009794182605076,1.7287444469952264,5.47010606,1.71207199
30.0,0.235125874557,10.0,3.4962559366665555,1.222490897769173,5.093199651827482,1.8727921386848496,5.55816725,1.84797494
30.0,0.235125874557,20.0,3.548272880510198,1.3257643860019934,5.2122991319453,2.103750051814963,5.6771668,2.07185931
30.0,0.235125874557,30.0,3.623930344295888,1.4976543461015295,5.366502492205153,2.4234489558857666,5.82987845,2.38586094
30.0,0.235125874557,40.0,3.725573897533877,1.7401591827641567,5.558315254077513,2.833745579622626,6.01983816,2.79145938
30.0,0.235125874557,50.0,3.8551890225226115,2.0555699255934323,5.789762654882271,3.33628502330517,6.24667546,3.28951403
